transaction_id,customer_id,amount,transaction_date
875,30091,182.25,2023-05-12
876,6416,183.93,2023-05-16
877,28308,38.99,2025-03-08
878,25435,185.14,2024-12-28
879,27431,158.24,2023-02-23
880,42111,22.43,2023-04-05
881,42762,181.22,2023-08-10
882,34351,115.77,2025-03-06
883,31875,183.48,2023-06-26
884,32713,22.56,2023-03-25
885,4374,131.7,2023-01-30
886,41244,196.36,2024-11-30
887,38111,44.84,2024-08-12
888,16507,120.23,2024-07-20
889,28917,72.05,2024-10-13
890,40898,190.34,2022-12-06
891,39828,41.36,2023-03-14
892,4378,194.71,2024-03-30
893,43843,181.38,2024-05-19
894,26807,113.85,2023-06-02
895,31030,70.95,2024-02-07
896,38772,77.2,2022-07-13
897,17662,52.31,2022-08-25
898,35624,153.09,2023-11-27
899,2148,86.37,2024-11-10
900,35349,90.55,2023-05-24
901,36765,173.43,2024-05-25
902,41684,14.1,2023-08-27
903,27091,76.36,2024-10-09
904,30350,196.67,2023-07-16
905,7574,150.91,2023-05-15
906,37776,80.32,2024-03-14
907,31702,164.44,2022-07-06
908,37022,42.62,2024-09-27
909,48968,69.8,2022-04-06
910,37661,13.1,2023-01-22
911,3392,169.57,2024-05-17
912,14374,169.58,2022-04-22
913,2489,92.64,2023-06-23
914,25909,82.08,2024-09-24
915,24157,51.61,2024-12-01
916,9025,171.09,2024-12-14
917,27662,66.37,2023-10-13
918,36069,25.1,2022-04-07
919,3647,155.45,2023-03-02
920,19105,159.06,2023-09-11
921,11564,19.76,2024-03-11
922,19209,95.77,2025-01-30
923,19738,37.75,2024-04-30
924,37404,153.6,2025-02-01
925,9633,181.82,2022-10-13
926,7969,76.52,2025-03-07
927,27298,72.12,2022-06-03
928,49415,118.74,2024-12-18
929,41870,90.18,2023-06-21
930,43718,142.5,2022-08-26
931,41718,180.7,2024-02-13
932,24430,62.64,2025-01-10
933,10202,79.64,2023-10-18
934,10304,14.29,2023-07-28
935,18213,164.89,2024-01-11
936,30037,97.47,2023-01-07
937,22531,104.87,2022-11-02
938,32970,188.82,2022-11-17
939,37317,96.48,2022-04-05
940,7770,123.39,2022-09-18
941,34122,147.49,2023-01-13
942,34616,129.36,2023-08-24
943,10961,183.05,2024-05-29
944,27531,134.36,2023-05-26
945,1024,64.05,2023-06-11
946,1301,130.59,2022-04-29
947,24731,44.43,2024-04-21
948,28111,25.06,2024-12-19
949,14392,193.17,2023-01-03
950,38295,132.57,2024-10-31
951,17649,116.2,2023-10-30
952,17324,56.85,2025-01-17
953,14928,81.07,2024-06-13
954,16232,34.9,2024-09-02
955,6545,108.74,2025-01-25
956,47895,98.16,2022-05-09
957,24577,93.34,2023-05-22
958,12946,75.67,2024-06-10
959,19743,36.67,2022-05-14
960,38252,110.26,2024-06-21
961,28698,151.38,2024-11-04
962,28694,194.27,2025-03-08
963,38025,31.68,2024-03-30
964,43963,141.05,2022-03-27
965,41657,103.62,2025-02-06
966,34896,165.26,2023-01-06
967,2800,119.19,2022-04-28
968,20213,176.78,2023-08-23
969,47053,119.59,2022-03-17
970,31445,19.95,2024-09-15
971,43428,26.55,2024-05-06
972,16609,88.47,2023-08-03
973,10206,89.51,2023-01-01
974,32077,156.75,2022-09-07
975,19353,21,2022-12-27
976,405,104.8,2024-05-02
977,7038,58.39,2025-02-11
978,32241,60.99,2023-03-25
979,5649,162.95,2022-11-27
980,4498,161.96,2023-02-20
981,35798,13.19,2022-09-12
982,2104,158.7,2023-09-29
983,3176,17.69,2023-01-07
984,37542,42.1,2023-01-18
985,27035,171.18,2022-07-23
986,5111,79.73,2023-11-11
987,37183,192.65,2025-02-14
988,20478,33.8,2025-01-11
989,49767,101.03,2023-02-14
990,33526,64.66,2024-04-10
991,11779,96.74,2023-01-03
992,39909,196.41,2023-04-06
993,11802,136.65,2024-11-30
994,27885,41.5,2022-08-25
995,7369,103.96,2022-11-09
996,14027,155.33,2023-12-16
997,15050,190.29,2023-10-24
998,33246,122.47,2025-02-06
999,18904,104.48,2023-08-11
1000,1716,124.19,2023-01-18
1001,5226,23.4,2023-07-18
1002,10626,15.7,2023-10-04
1003,31379,11.45,2024-05-14
1004,39767,17.1,2022-05-28
1005,6205,115.64,2024-02-13
1006,8792,132.15,2023-12-27
1007,34113,50.26,2024-07-19
1008,11797,98.29,2022-07-30
1009,18894,145.41,2023-01-15
1010,3335,164.53,2024-11-03
1011,40065,128.71,2024-05-20
1012,5704,93.59,2024-09-09
1013,43373,130.89,2022-04-22
1014,33799,45.47,2024-07-04
1015,42970,178.6,2024-12-12
1016,2431,94.97,2024-03-30
1017,47903,161.97,2022-05-04
1018,42367,40.32,2023-04-15
1019,12629,156.43,2024-08-06
1020,28608,191.09,2022-05-29
1021,46072,118.46,2022-11-06
1022,21736,172.26,2022-12-03
1023,21527,105.75,2023-12-14
1024,17127,115.93,2025-01-25
1025,46074,110.01,2022-08-28
1026,18251,167.85,2024-05-15
1027,48054,51,2024-01-23
1028,22901,128.19,2022-07-23
1029,5440,50.36,2022-11-20
1030,46777,192.89,2022-09-20
1031,24780,42.16,2023-12-05
1032,43007,89.62,2023-01-19
1033,4138,102.8,2023-08-04
1034,46441,42.15,2023-08-10
1035,9541,198.18,2022-04-04
1036,8209,109.24,2023-03-20
1037,25682,41.76,2024-10-04
1038,31396,52.02,2023-11-17
1039,2901,192.22,2022-08-07
1040,14076,53.01,2023-03-28
1041,20627,39.81,2025-01-03
1042,49453,72.16,2022-10-21
1043,44736,100.21,2025-02-21
1044,17158,176.89,2022-03-11
1045,17258,189.34,2022-10-02
1046,20226,90.03,2023-10-03
1047,42523,22.35,2022-08-30
1048,12107,102.62,2023-10-18
1049,22121,197.48,2024-06-21
1050,25697,110.78,2022-07-11
1051,4324,125.67,2024-06-19
1052,27578,154.21,2024-09-12
1053,39495,54.84,2023-02-02
1054,1264,183.06,2024-05-13
1055,15267,61.78,2023-06-01
1056,12245,54.36,2023-11-09
1057,45646,111.08,2023-02-21
1058,15068,183.17,2023-08-08
1059,20030,185.83,2024-03-25
1060,24037,100.48,2023-08-24
1061,6338,12.17,2022-09-21
1062,38146,128.03,2024-11-07
1063,5151,105.77,2023-12-15
1064,9378,91.15,2024-10-21
1065,49711,107.74,2023-05-14
1066,1259,27.9,2023-09-04
1067,9736,112.32,2023-03-14
1068,38198,51.87,2023-07-22
1069,1261,154.55,2022-08-28
1070,32415,87.84,2023-09-02
1071,7911,132.13,2023-08-08
1072,32814,190.91,2022-04-19
1073,18026,17.59,2023-02-25
1074,29354,178.44,2022-09-03
1075,10804,92.38,2023-08-18
1076,41649,75.74,2024-06-08
1077,8164,65.98,2022-06-06
1078,33226,133.28,2023-10-07
1079,24041,187.51,2023-11-04
1080,23838,110.98,2022-12-02
1081,1947,119.74,2023-07-18
1082,4624,93.44,2022-04-28
1083,33815,75,2024-12-16
1084,19545,50.92,2023-12-02
1085,9770,16.15,2022-05-07
1086,11096,73.18,2022-10-18
1087,26209,183.38,2023-01-10
1088,4877,131.06,2024-05-20
1089,148,87.28,2022-11-02
1090,15894,134.77,2023-10-21
1091,43956,13.36,2023-09-07
1092,16013,19.83,2022-04-14
1093,19828,15.49,2023-06-12
1094,8173,188.63,2024-07-19
1095,6685,23.42,2022-03-13
1096,16056,84.59,2024-07-28
1097,3328,17.94,2023-06-11
1098,28042,187,2022-12-19
1099,31314,139.14,2023-09-08
1100,14571,93.47,2022-09-21
1101,38330,175.41,2023-08-20
1102,2679,9.34,2024-10-15
1103,34835,171.52,2023-04-02
1104,32066,153.51,2023-06-18
1105,30220,117.84,2023-10-06
1106,19941,100.12,2024-01-10
1107,10956,87.79,2023-10-18
1108,15623,162.94,2022-11-14
1109,30101,144.79,2024-05-30
1110,32730,180.66,2022-07-31
1111,29112,156.49,2024-12-18
1112,11563,182.13,2024-03-02
1113,11130,86.5,2025-01-21
1114,31968,112.58,2023-04-19
1115,37193,62.22,2022-05-28
1116,42495,139.28,2022-05-30
1117,8005,134.12,2022-06-04
1118,27522,39.59,2024-12-29
1119,39762,111.49,2025-02-23
1120,5275,172.62,2022-05-29
1121,40008,104.32,2023-09-16
1122,26801,186.09,2022-05-04
1123,10686,122.94,2024-04-01
1124,49691,74.15,2023-11-21
1125,17192,18.46,2023-05-07
1126,7524,85.48,2024-07-03
1127,1106,190.54,2022-12-05
1128,46317,48.37,2023-08-09
1129,9175,51.96,2023-12-14
1130,34900,39.82,2024-04-18
1131,45950,122.24,2022-09-25
1132,8344,132.88,2023-01-23
1133,36962,134.82,2025-01-05
1134,45297,127.08,2023-06-09
1135,1179,158.8,2022-07-03
1136,36908,36.45,2024-05-06
1137,22628,143.29,2023-09-15
1138,15929,192,2022-05-25
1139,20559,123.32,2022-07-26
1140,17448,46.13,2024-10-27
1141,39920,36.89,2023-08-22
1142,41344,148.98,2023-06-20
1143,12273,38.62,2022-10-13
1144,2816,141.97,2023-09-16
1145,1377,25.38,2023-09-02
1146,5119,83.68,2023-07-07
1147,20018,69.86,2023-04-03
1148,11378,90.18,2024-03-20
1149,41515,197.45,2024-03-10
1150,20652,154.41,2024-10-30
1151,36462,53.06,2025-01-28
1152,45303,26.33,2024-06-30
1153,5510,161.81,2023-07-21
1154,48,101.85,2022-07-11
1155,17796,77.64,2023-01-08
1156,9688,92.64,2023-09-07
1157,33677,93.03,2023-06-09
1158,32060,24.18,2024-02-08
1159,12783,177.21,2024-04-04
1160,37864,44.5,2024-08-14
1161,25661,22.17,2024-05-15
1162,9935,113.3,2024-05-26
1163,16241,14.3,2025-01-29
1164,34905,18.14,2022-08-24
1165,16153,68.44,2022-11-11
1166,45717,50.21,2024-12-04
1167,44319,7.18,2023-05-21
1168,23667,102.09,2023-06-03
1169,49045,179.36,2023-04-14
1170,31315,170.8,2022-08-06
1171,7689,141.15,2024-09-26
1172,8164,136.81,2022-08-21
1173,22844,27.85,2022-08-09
1174,31263,133.77,2024-08-04
1175,38861,40.3,2022-11-04
1176,33458,6.45,2022-05-22
1177,41814,195.66,2024-06-10
1178,13357,25.45,2024-04-28
1179,46020,153.86,2022-06-23
1180,8157,184.76,2024-09-19
1181,37080,75.04,2024-10-19
1182,19252,197.03,2023-08-28
1183,2001,95.38,2022-09-04
1184,46850,152.67,2025-01-07
1185,11792,59.59,2023-01-13
1186,34525,109.26,2022-10-23
1187,26197,122.36,2024-11-11
1188,19893,45.94,2023-12-10
1189,41499,196.72,2025-02-04
1190,19549,70.45,2024-09-11
1191,10609,185.62,2023-08-13
1192,24988,131.45,2025-02-19
1193,48932,123.58,2025-03-04
1194,10798,133.13,2023-10-07
1195,48331,111.93,2023-08-16
1196,23207,71.97,2022-05-06
1197,7140,35.43,2024-11-12
1198,44671,46.7,2024-12-23
1199,8577,88.67,2024-08-01
1200,23476,130.89,2023-01-14
1201,42575,79.41,2023-03-04
1202,45533,105.41,2025-01-21
1203,13445,149.38,2023-10-03
1204,29904,112.37,2022-06-23
1205,28677,71.54,2024-01-04
1206,48900,177.39,2024-12-10
1207,49763,89.71,2023-04-02
1208,27257,193.48,2023-10-14
1209,802,126.41,2023-11-22
1210,4997,128.05,2024-08-21
1211,35628,159.05,2023-05-22
1212,10233,107.97,2024-01-05
1213,43004,13.35,2022-08-14
1214,22439,126.8,2022-07-14
1215,12451,86.57,2023-07-01
1216,49518,158.81,2022-06-17
1217,47861,171.51,2023-03-17
1218,6677,17.56,2024-06-03
1219,8687,157.82,2025-01-17
1220,14558,79.01,2024-04-19
1221,24597,43.99,2024-04-07
1222,32036,120.64,2025-01-15
1223,16153,88.64,2022-05-19
1224,6659,190.49,2023-04-19
1225,34015,119.25,2023-04-12
1226,48954,177.54,2024-02-06
1227,36697,8.76,2022-09-29
1228,27544,104.06,2024-09-30
1229,34268,63.79,2025-01-20
1230,37292,49.36,2023-01-28
1231,33424,94.07,2023-05-31
1232,1187,73.74,2023-03-12
1233,36697,160.5,2023-05-27
1234,14395,80.26,2022-10-03
1235,24003,11.37,2023-05-04
1236,40730,7.35,2024-09-17
1237,29655,168.16,2023-10-13
1238,28139,163.41,2023-03-25
1239,23647,167.78,2024-03-01
1240,7069,52.07,2022-05-21
1241,46112,137.78,2023-02-08
1242,36458,20.13,2024-09-23
1243,8474,119.01,2022-10-13
1244,46260,163.11,2022-11-23
1245,1677,27.19,2024-09-22
1246,24354,110.93,2023-03-14
1247,5066,125.24,2024-09-13
1248,23425,19.19,2025-01-06
1249,23025,98.23,2022-04-08
1250,13554,68.09,2024-05-06
1251,26211,10.76,2025-01-14
1252,22266,182.32,2023-02-26
1253,4940,82.59,2023-02-13
1254,34051,35.71,2022-04-10
1255,49613,176.79,2024-09-04
1256,1234,79.96,2024-11-28
1257,8378,38,2025-01-05
1258,31839,185.13,2023-01-18
1259,44903,173.21,2024-11-16
1260,30026,156.55,2022-06-07
1261,11418,108.52,2022-09-08
1262,34015,181.55,2024-07-25
1263,4281,37.34,2022-03-28
1264,12032,59.04,2022-10-07
1265,9880,40.95,2023-05-14
1266,15180,168.54,2024-06-15
1267,17611,191.16,2023-09-21
1268,37459,107.58,2024-12-09
1269,47029,81.77,2023-04-19
1270,25271,121.7,2022-03-24
1271,14042,69.71,2023-08-24
1272,19578,198.62,2023-01-16
1273,47451,17.83,2022-10-14
1274,22217,47.03,2023-07-29
1275,44625,14.76,2022-12-13
1276,27354,10.91,2024-07-11
1277,25375,131.76,2022-12-20
1278,37424,74.81,2023-01-04
1279,47336,189.46,2024-02-07
1280,44187,132.43,2024-01-21
1281,28011,181.95,2022-11-07
1282,18480,120.38,2024-08-28
1283,28393,121.65,2024-07-10
1284,9702,52.9,2023-08-26
1285,3296,99.46,2024-05-31
1286,37280,126.26,2024-03-08
1287,49737,45,2024-05-07
1288,7017,116.06,2024-05-14
1289,27201,107.24,2022-10-24
1290,31541,85.93,2024-05-25
1291,9765,167.09,2023-05-31
1292,23604,96.03,2023-01-30
1293,22528,121.67,2023-06-12
1294,27522,161.55,2023-07-21
1295,34211,44.8,2024-02-27
1296,45932,191.74,2024-06-27
1297,20792,39.3,2024-12-23
1298,11337,122.16,2023-04-22
1299,26061,130.85,2024-12-21
1300,28207,80.46,2023-09-14
1301,45136,195.7,2025-02-09
1302,47586,47.75,2023-08-03
1303,47697,188.23,2022-11-04
1304,14949,112.78,2023-03-18
1305,23139,44.95,2024-05-24
1306,41633,129.69,2024-01-18
1307,13050,59.08,2022-06-05
1308,47287,120.95,2022-05-04
1309,16035,196.98,2024-09-17
1310,39844,33.31,2023-11-03
1311,48885,118.6,2022-04-22
1312,48444,175.54,2022-12-17
1313,2936,126.76,2024-07-04
1314,18206,39.78,2023-12-20
1315,7034,180.2,2022-11-17
1316,16036,170.13,2022-12-13
1317,34012,174.63,2024-01-27
1318,38780,128.9,2023-06-13
1319,13930,64.45,2024-04-15
1320,47028,132.56,2022-11-06
1321,1053,27.45,2023-12-02
1322,39124,174.73,2024-10-12
1323,14216,50.55,2022-11-17
1324,10768,156.09,2022-05-04
1325,45278,179.85,2024-04-13
1326,3734,188.68,2025-03-02
1327,49842,48.21,2022-04-04
1328,37735,11.12,2023-01-13
1329,29252,115.52,2024-06-13
1330,32135,184.54,2024-06-14
1331,30998,179.68,2022-05-30
1332,2446,115.12,2024-12-13
1333,8565,73.44,2024-05-21
1334,17453,197.93,2023-11-28
1335,45003,148.17,2023-10-05
1336,48622,52.04,2023-12-15
1337,17194,163.56,2023-04-20
1338,28207,33.2,2024-08-01
1339,27507,191.44,2023-12-17
1340,592,157.36,2025-01-25
1341,2779,98.19,2022-09-06
1342,8965,162.32,2022-11-04
1343,13838,120.43,2023-01-05
1344,29879,71.11,2022-09-12
1345,15805,9.37,2022-03-14
1346,5466,157.01,2024-12-08
1347,40959,129.95,2023-09-11
1348,16281,189.4,2023-11-18
1349,32848,164.73,2024-03-24
1350,2067,155.93,2022-10-29
1351,35551,179.88,2023-10-21
1352,1446,91.92,2022-09-15
1353,4802,168.06,2022-06-27
1354,41341,138.65,2024-08-04
1355,30841,122.4,2024-12-15
1356,22919,72.68,2024-10-22
1357,11942,75.08,2022-06-01
1358,3155,145.62,2024-07-02
1359,32451,113.73,2024-10-23
1360,36608,76.61,2024-06-11
1361,27532,54.07,2022-10-26
1362,1276,101.28,2023-10-09
1363,341,30.66,2023-09-15
1364,7797,151.22,2024-01-19
1365,36647,153.36,2024-09-22
1366,31513,124.28,2022-05-12
1367,18786,162.15,2024-11-24
1368,27339,13.12,2023-12-12
1369,21636,92.36,2025-03-05
1370,2979,168.01,2023-05-15
1371,17663,108.89,2024-07-28
1372,27832,87.84,2023-11-17
1373,17889,60.81,2024-12-13
1374,2312,137.15,2023-07-28
1375,19686,76.47,2023-06-05
1376,27381,154.31,2024-03-17
1377,11469,110.1,2024-01-29
1378,16879,19.67,2024-05-03
1379,19444,67.43,2023-01-05
1380,6066,149.54,2024-03-12
1381,25391,59.86,2023-12-24
1382,48232,17.66,2023-12-19
1383,1032,154.42,2023-08-08
1384,37840,73.66,2024-06-09
1385,27467,147.87,2022-07-13
1386,26061,111.47,2023-10-22
1387,26707,175.29,2022-07-02
1388,30707,149.16,2024-12-25
1389,15625,36.86,2024-01-28
1390,33693,124.69,2024-09-09
1391,17551,133.11,2023-01-05
1392,34567,45.59,2024-07-01
1393,6436,19.9,2022-03-31
1394,29666,76.63,2023-11-01
1395,38190,54.28,2023-07-02
1396,10747,45.46,2024-01-24
1397,15361,128.83,2022-12-25
1398,13419,123,2024-01-31
1399,42114,17.56,2022-08-15
1400,8074,17.25,2025-03-04
1401,34666,81.75,2023-01-28
1402,4844,184.22,2023-07-06
1403,23580,184.78,2024-05-16
1404,22491,65.45,2025-03-05
1405,10808,29.22,2022-10-08
1406,29990,106.39,2023-05-10
1407,26631,170,2025-01-13
1408,20166,12.75,2024-10-11
1409,3398,83.02,2023-11-21
1410,21943,93.74,2022-05-11
1411,9487,38.06,2022-10-14
1412,32211,157.19,2024-08-26
1413,35374,169.14,2022-10-26
1414,777,139.39,2023-11-05
1415,37171,38.04,2024-08-19
1416,17623,167.77,2024-09-30
1417,25081,178.06,2022-05-19
1418,27839,69.91,2024-09-19
1419,32653,145.95,2023-12-30
1420,25571,102.45,2022-08-16
1421,38773,65.71,2022-04-07
1422,29455,196.14,2024-02-15
1423,38979,116.88,2024-11-01
1424,6883,55.35,2023-11-17
1425,23495,148.24,2023-07-10
1426,15843,107.44,2022-06-12
1427,18607,18.9,2025-02-08
1428,37913,64.29,2024-11-14
1429,46960,138.4,2024-12-30
1430,10351,22.18,2024-09-12
1431,46945,145.03,2023-05-02
1432,40949,100.91,2024-07-18
1433,38014,119.39,2022-05-23
1434,23420,76.98,2023-09-03
1435,13205,97.22,2024-01-30
1436,32342,36.47,2024-07-05
1437,32174,87.69,2024-07-13
1438,42394,30.82,2023-05-03
1439,47640,73.41,2024-03-01
1440,21021,6.64,2024-09-20
1441,41281,70.28,2022-08-24
1442,22431,112.98,2023-01-01
1443,20521,176.98,2022-05-20
1444,820,28.52,2024-11-01
1445,29833,107.56,2023-04-25
1446,11638,18.46,2024-06-14
1447,10032,20.96,2023-09-14
1448,12705,28.04,2022-12-10
1449,41298,116.71,2024-02-08
1450,34908,42.33,2025-01-09
1451,25924,55,2024-05-28
1452,42796,42.26,2024-05-31
1453,43741,150.9,2025-01-28
1454,24739,168.77,2022-05-23
1455,32573,166.18,2024-11-23
1456,15688,132.68,2022-05-17
1457,7190,27.45,2022-05-05
1458,35611,86.34,2023-12-05
1459,4227,79.33,2024-02-11
1460,44997,171.6,2024-03-01
1461,28510,176.04,2024-05-28
1462,11697,111.59,2025-01-25
1463,12336,118.47,2024-11-07
1464,14257,90.01,2023-08-05
1465,13742,187.37,2023-05-09
1466,30741,46.02,2024-06-21
1467,22698,177.74,2024-01-04
1468,29603,136.98,2023-08-23
1469,7660,26.38,2023-10-22
1470,41889,10.28,2024-02-11
1471,45565,160.16,2022-11-10
1472,49791,166.5,2024-05-01
1473,18986,166.23,2023-05-18
1474,21279,12.37,2024-03-19
1475,33977,130.06,2023-10-27
1476,242,51.59,2022-03-17
1477,28201,160.43,2024-06-07
1478,43076,71,2022-07-17
1479,21264,112.83,2022-08-21
1480,19991,41.46,2023-01-18
1481,44198,106.21,2025-01-19
1482,13348,74.71,2025-03-03
1483,13705,61.39,2022-11-18
1484,44404,173.73,2022-11-17
1485,3516,127.08,2023-03-29
1486,43965,190.3,2024-11-25
1487,29673,178.37,2023-09-18
1488,37041,54.16,2023-11-05
1489,23830,94.35,2023-01-03
1490,35310,109.07,2024-08-27
1491,40722,84.71,2022-11-05
1492,23408,32.78,2022-10-18
1493,46652,179.59,2022-08-01
1494,38950,14.95,2023-08-08
1495,24930,74.26,2022-07-30
1496,39167,198.7,2022-09-09
1497,12891,30.14,2024-08-09
1498,23962,105.37,2023-02-08
1499,24950,134.5,2023-11-21
1500,17431,128.3,2023-09-21
1501,27546,98.39,2022-09-07
1502,33087,98.05,2022-05-30
1503,21435,99.31,2023-06-18
1504,48236,91.65,2024-02-03
1505,31071,140.86,2024-03-16
1506,18827,95.23,2024-12-10
1507,17104,169.68,2023-12-15
1508,14495,95.03,2023-06-14
1509,3035,6.97,2024-08-22
1510,45828,9.66,2024-04-08
1511,1873,184.59,2024-07-29
1512,19676,199.2,2024-06-12
1513,40247,173.66,2023-04-30
1514,13402,79.34,2022-06-01
1515,14783,95.03,2023-01-28
1516,21842,58.51,2023-04-09
1517,25125,110.83,2022-12-23
1518,587,49.03,2023-12-04
1519,2961,151.23,2022-06-17
1520,26126,192.7,2025-01-13
1521,29310,144.57,2022-07-19
1522,47370,117.98,2024-12-21
1523,18773,54.49,2024-08-19
1524,26053,78.15,2023-06-06
1525,38270,106.64,2023-05-20
1526,36924,32.14,2023-04-05
1527,46918,184.09,2024-12-02
1528,29726,42.1,2024-12-10
1529,42620,150.51,2025-01-25
1530,46813,52.34,2024-06-14
1531,12078,187.84,2022-11-22
1532,21039,26.13,2024-05-31
1533,43202,76.96,2022-10-03
1534,34648,192.61,2022-11-17
1535,35897,29.5,2022-09-03
1536,42620,43.43,2024-11-10
1537,12916,153.75,2022-04-19
1538,36206,166.69,2024-11-15
1539,37895,140.44,2022-10-16
1540,11515,140.82,2022-10-02
1541,42017,38.93,2024-05-17
1542,33686,54.72,2024-03-14
1543,3839,168.86,2022-07-29
1544,32750,22.44,2023-03-27
1545,4172,22.75,2022-07-05
1546,23858,190.94,2023-03-11
1547,49981,167.42,2023-01-05
1548,32697,23.37,2024-09-08
1549,11322,141.52,2024-12-28
1550,7239,132.41,2024-04-03
1551,6283,104.02,2024-03-18
1552,19788,66.86,2023-08-17
1553,12109,116.76,2024-11-04
1554,11846,163.93,2022-05-22
1555,3793,136.59,2024-01-19
1556,48360,55.99,2024-06-27
1557,18487,146.25,2024-12-11
1558,8896,37.35,2023-09-02
1559,1733,165.32,2023-07-21
1560,20699,160.97,2023-04-26
1561,2779,171.54,2023-07-22
1562,35834,92.89,2025-01-21
1563,14395,65.52,2024-10-26
1564,45058,168.1,2023-07-13
1565,2265,63.43,2023-03-13
1566,46335,138.94,2022-05-22
1567,7989,195.11,2022-04-17
1568,37441,14.44,2025-02-20
1569,37349,29.39,2023-03-16
1570,20385,168.51,2023-09-24
1571,1811,163.59,2024-03-12
1572,11146,103.32,2023-01-05
1573,5489,55.6,2023-04-05
1574,30225,111.8,2024-10-16
1575,45065,134.72,2022-12-19
1576,13457,23.36,2022-10-08
1577,35969,61.87,2023-09-04
1578,14558,127.99,2022-08-31
1579,18796,169.78,2023-07-27
