subscription_id,customer_id,plan_type,start_date,end_date,status
563,36466,Basic,2022-11-21,2025-09-09,Canceled
564,225,Basic,2024-03-16,2025-09-05,Active
565,12975,Standard,2024-08-27,,Active
566,9743,Basic,2022-08-29,2025-09-17,Active
567,44369,Premium,2022-04-24,2026-04-09,Active
568,22657,Basic,2024-08-12,,Active
569,37068,Premium,2022-11-18,2027-01-19,Active
570,43671,Premium,2024-09-13,,Active
571,3228,Standard,2024-12-21,2025-11-16,Active
572,28018,Standard,2024-07-01,2025-06-03,Active
573,10769,Premium,2022-08-02,2026-02-21,Canceled
574,48404,Standard,2022-12-09,2026-03-06,Active
575,11578,Standard,2024-12-19,,Canceled
576,13003,Standard,2024-06-05,,Active
577,27945,Standard,2023-09-10,2025-07-16,Canceled
578,29121,Standard,2022-09-27,2027-01-02,Active
579,25988,Basic,2022-09-28,2026-08-26,Active
580,29455,Premium,2023-09-24,,Active
581,22725,Basic,2023-12-08,2025-11-25,Active
582,43232,Basic,2023-01-11,2026-10-30,Active
583,25728,Premium,2023-04-07,,Active
584,22993,Standard,2023-01-27,,Active
585,31981,Basic,2024-11-14,2025-11-27,Active
586,6352,Standard,2023-11-08,,Active
587,37449,Standard,2024-02-10,2025-03-31,Canceled
588,48381,Basic,2025-03-05,,Active
589,6577,Standard,2024-11-25,,Active
590,47049,Standard,2022-09-15,,Active
591,33110,Standard,2023-11-16,2025-08-10,Active
592,28310,Standard,2025-02-24,2025-10-26,Active
593,6406,Basic,2024-03-24,2026-08-16,Active
594,14186,Standard,2023-07-18,2025-07-11,Active
595,42149,Premium,2022-10-15,,Active
596,21354,Premium,2022-05-23,2027-02-08,Canceled
597,1289,Basic,2023-02-13,2025-12-22,Canceled
598,37315,Premium,2022-11-10,2025-10-10,Active
599,41850,Basic,2024-09-19,,Canceled
600,22672,Basic,2023-09-22,2026-08-01,Active
601,9986,Basic,2023-12-19,,Active
602,41629,Basic,2024-01-30,2026-10-15,Active
603,10574,Premium,2023-03-30,2026-02-03,Active
604,46855,Basic,2022-11-20,2025-05-04,Active
605,36752,Premium,2024-05-16,,Canceled
606,4552,Standard,2022-09-28,2026-10-22,Active
607,48618,Premium,2025-01-18,,Canceled
608,19903,Premium,2023-06-02,2025-05-26,Canceled
609,37610,Premium,2022-04-02,2026-02-19,Canceled
610,15634,Standard,2023-06-07,,Active
611,22742,Basic,2024-09-26,2026-03-07,Canceled
612,7035,Basic,2022-11-25,2026-09-17,Canceled
613,23022,Basic,2022-04-25,2026-08-22,Active
614,6416,Basic,2024-04-16,2025-04-10,Active
615,20861,Basic,2022-11-05,2026-09-07,Active
616,31466,Basic,2024-01-11,2026-04-02,Active
617,48777,Standard,2022-09-12,,Active
618,1026,Basic,2024-09-22,2026-03-19,Active
619,43897,Basic,2022-08-08,,Active
620,40982,Basic,2022-10-28,,Active
621,15045,Basic,2022-12-23,2026-05-30,Active
622,41722,Standard,2022-03-25,2025-11-07,Active
623,45668,Premium,2022-08-31,,Canceled
624,12929,Basic,2025-02-18,,Canceled
625,49229,Premium,2022-10-18,2026-06-03,Canceled
626,45685,Basic,2023-01-14,,Active
627,36472,Basic,2022-11-12,2026-07-24,Active
628,22550,Premium,2022-07-15,2026-06-02,Active
629,43694,Basic,2024-03-27,,Active
630,1091,Premium,2024-09-20,,Canceled
631,3889,Basic,2022-05-21,2025-05-28,Active
632,29156,Premium,2023-09-19,,Active
633,13312,Standard,2023-10-05,2026-07-28,Active
634,26663,Basic,2023-07-09,2026-05-27,Canceled
635,31716,Basic,2022-12-01,,Active
636,2889,Basic,2023-07-06,2026-06-28,Active
637,3262,Basic,2022-05-09,2025-11-14,Active
638,10775,Premium,2024-03-26,2026-11-16,Active
639,24114,Standard,2022-04-09,,Canceled
640,38268,Standard,2024-05-05,2026-08-21,Active
641,36348,Premium,2023-05-25,2025-04-05,Canceled
642,7414,Standard,2023-08-12,,Active
643,32260,Standard,2023-03-07,2025-07-18,Active
644,42262,Basic,2024-06-30,2025-05-25,Canceled
645,18309,Basic,2025-02-03,,Active
646,36487,Basic,2025-01-06,2026-09-15,Active
647,246,Basic,2024-01-25,2025-09-25,Active
648,29373,Basic,2023-08-04,,Active
649,20846,Basic,2022-05-19,2025-06-21,Active
650,10283,Premium,2023-04-12,2025-04-26,Canceled
651,15216,Basic,2024-03-22,,Active
652,41477,Standard,2024-10-28,2025-04-02,Active
653,45605,Premium,2025-01-21,2025-07-16,Canceled
654,11689,Basic,2024-01-03,,Canceled
655,28355,Basic,2024-12-18,2026-08-21,Active
656,8699,Standard,2023-05-02,2025-05-02,Active
657,39926,Basic,2024-07-16,2026-07-17,Active
658,23914,Standard,2023-11-05,2025-04-10,Active
659,25393,Basic,2023-12-05,2025-07-25,Active
660,3892,Standard,2023-01-02,2026-03-16,Active
661,3570,Standard,2023-12-20,2026-04-16,Active
662,473,Basic,2024-05-28,2025-06-11,Active
663,23830,Basic,2023-12-21,2026-09-25,Active
664,24658,Basic,2023-11-04,,Active
665,35240,Standard,2023-03-29,,Canceled
666,16948,Standard,2024-05-28,2025-04-28,Canceled
667,47283,Basic,2023-05-27,2025-04-03,Canceled
668,10070,Basic,2023-01-01,2025-10-06,Active
669,8341,Basic,2024-11-19,,Active
670,41677,Premium,2023-03-05,2027-01-30,Canceled
671,19365,Basic,2025-02-13,,Canceled
672,28787,Basic,2023-10-23,,Active
673,5900,Basic,2023-10-19,2026-09-01,Active
674,42008,Basic,2022-03-16,2026-04-26,Active
675,48333,Standard,2023-05-27,,Active
676,24996,Basic,2022-05-06,2026-12-24,Active
677,7275,Premium,2024-11-13,2027-01-13,Canceled
678,36422,Basic,2024-04-16,,Active
679,3436,Basic,2022-06-09,2026-10-20,Canceled
680,6018,Standard,2022-10-24,,Active
681,4093,Basic,2025-01-18,2025-04-21,Canceled
682,32940,Premium,2022-06-19,2026-07-14,Canceled
683,2795,Basic,2023-08-21,2025-04-19,Active
684,43063,Premium,2023-10-27,,Canceled
685,32608,Basic,2023-04-23,2025-05-06,Active
686,734,Standard,2024-10-04,2026-12-08,Active
687,49770,Basic,2022-05-24,2025-11-08,Active
688,12701,Basic,2024-01-11,2026-09-15,Canceled
689,13640,Basic,2025-03-02,2027-01-21,Active
690,42486,Basic,2025-03-07,2025-10-13,Active
691,20861,Basic,2023-04-29,2026-04-30,Canceled
692,48399,Standard,2022-06-22,,Active
693,12741,Basic,2024-02-24,,Active
694,15980,Premium,2024-11-21,2026-11-06,Active
695,38468,Basic,2022-09-10,2026-11-03,Active
696,41811,Standard,2022-10-24,2027-03-05,Canceled
697,28293,Standard,2023-01-27,2026-11-04,Active
698,28896,Standard,2023-10-15,2026-03-21,Active
699,16051,Premium,2024-10-17,2025-04-04,Canceled
700,4004,Basic,2024-02-17,2026-11-10,Active
701,10664,Basic,2024-02-21,2027-01-06,Active
702,29697,Standard,2023-01-30,2026-11-28,Active
703,15825,Basic,2023-10-20,,Active
704,45949,Basic,2023-02-18,2026-10-05,Active
705,22636,Basic,2023-04-01,,Active
706,8987,Basic,2022-05-18,,Active
707,28743,Basic,2024-06-02,,Canceled
708,42193,Standard,2023-10-13,,Canceled
709,44654,Basic,2024-10-06,2025-10-05,Active
710,4079,Standard,2024-03-19,,Active
711,22877,Standard,2023-05-28,2026-12-05,Active
712,41514,Standard,2024-10-09,2026-01-03,Active
713,46286,Basic,2024-07-31,,Active
714,46639,Basic,2024-03-02,2026-07-18,Active
715,38997,Standard,2022-11-11,2026-01-11,Active
716,40009,Basic,2022-11-21,2026-10-21,Active
717,13568,Basic,2023-09-26,,Active
718,33766,Standard,2023-10-25,2026-03-29,Canceled
719,14128,Basic,2022-12-11,2025-06-24,Active
720,29975,Basic,2023-02-09,2025-04-19,Canceled
721,12907,Basic,2023-06-17,2026-05-07,Canceled
722,29642,Basic,2023-01-30,2027-01-19,Active
723,2294,Basic,2023-08-09,,Active
724,49121,Premium,2022-04-05,,Active
725,7024,Basic,2024-09-22,2026-04-28,Canceled
726,33955,Basic,2022-06-18,2026-06-14,Active
727,32877,Basic,2023-04-05,2025-08-18,Canceled
728,40447,Standard,2024-02-11,,Active
729,31443,Basic,2024-01-10,2026-11-01,Active
730,1856,Standard,2025-03-06,,Active
731,31754,Basic,2023-06-06,2026-02-05,Canceled
732,37644,Premium,2023-01-17,2026-10-08,Active
733,8625,Premium,2024-10-08,2026-04-17,Canceled
734,32907,Standard,2024-01-22,,Active
735,27304,Basic,2023-10-24,,Active
736,33415,Premium,2023-05-30,2027-01-16,Active
737,41584,Basic,2023-02-21,2026-07-28,Active
738,47909,Basic,2024-09-01,,Canceled
739,26897,Premium,2023-04-14,2025-09-27,Canceled
740,39775,Standard,2024-03-07,2026-08-29,Canceled
741,3137,Standard,2023-08-26,2026-01-18,Canceled
742,43780,Basic,2023-12-20,2026-07-26,Active
743,15421,Basic,2023-03-22,2026-03-05,Active
744,1057,Premium,2022-05-19,,Active
745,15333,Basic,2023-02-02,2025-11-13,Active
746,16660,Standard,2022-07-21,2025-08-27,Active
747,35472,Premium,2024-12-25,2025-10-28,Active
748,45688,Standard,2023-04-26,2025-08-11,Active
749,39262,Premium,2022-12-27,2026-01-16,Active
750,29479,Basic,2022-12-08,2026-10-19,Active
751,25191,Basic,2022-03-16,2026-11-03,Active
752,9626,Standard,2023-01-05,,Active
753,4088,Standard,2023-01-18,2027-01-09,Canceled
754,45913,Basic,2024-01-22,2026-07-22,Active
755,37642,Basic,2022-05-18,2026-07-24,Active
756,8994,Basic,2022-06-16,,Active
757,1955,Basic,2024-04-15,,Active
758,49325,Basic,2024-09-16,2025-09-27,Active
759,17682,Basic,2023-06-02,2026-09-05,Active
760,27008,Basic,2023-06-22,2026-09-28,Canceled
761,15889,Standard,2024-04-05,2026-12-30,Active
762,5577,Standard,2025-01-11,,Active
763,49194,Basic,2023-02-03,2026-12-16,Canceled
764,10168,Standard,2025-01-27,2025-04-17,Active
765,37462,Premium,2022-10-20,2026-02-19,Canceled
766,47476,Basic,2022-10-25,2025-03-27,Active
767,21106,Standard,2023-12-22,2025-10-04,Active
768,25228,Basic,2022-06-18,2025-05-29,Canceled
769,22632,Basic,2022-10-12,2025-10-16,Active
770,39357,Basic,2024-02-08,2025-10-10,Active
771,29017,Standard,2023-05-10,2025-03-24,Canceled
772,43164,Basic,2023-05-19,2026-01-17,Active
773,31137,Standard,2024-11-30,2025-10-12,Active
774,1249,Standard,2022-09-17,,Active
775,11469,Premium,2024-06-22,,Active
776,1915,Standard,2024-10-20,2026-06-29,Canceled
777,42372,Basic,2022-11-27,2025-03-20,Canceled
778,41603,Premium,2022-10-19,2025-08-06,Canceled
779,40337,Premium,2023-11-15,,Active
780,47742,Standard,2023-09-30,2025-11-05,Active
781,20541,Basic,2023-11-29,,Active
782,42039,Premium,2023-04-18,2026-09-14,Canceled
783,27167,Basic,2024-02-25,2025-11-11,Active
784,19036,Standard,2022-11-21,2025-12-27,Active
785,41307,Basic,2024-10-21,2027-02-25,Active
786,35725,Standard,2023-01-27,2026-12-21,Canceled
787,49462,Standard,2023-03-14,2025-06-18,Canceled
788,7228,Basic,2022-10-10,,Canceled
789,7499,Basic,2023-09-29,2025-07-31,Active
790,48123,Standard,2023-06-30,2026-01-19,Canceled
791,14324,Basic,2024-01-13,2026-07-19,Active
792,3903,Premium,2024-06-10,,Active
793,31389,Premium,2025-02-09,2026-08-13,Active
794,32507,Basic,2023-05-20,2027-01-29,Active
795,1589,Premium,2023-10-01,,Active
796,29455,Premium,2024-05-10,2025-05-23,Canceled
797,8993,Premium,2025-01-13,,Active
798,13925,Standard,2023-09-20,2027-03-03,Active
799,34129,Premium,2025-01-14,,Canceled
800,39291,Standard,2023-08-09,2025-04-06,Active
801,6334,Standard,2024-09-20,2026-12-27,Canceled
802,7100,Standard,2023-03-05,2025-09-17,Canceled
803,19415,Premium,2023-10-16,2025-11-07,Canceled
804,2708,Standard,2022-11-20,2027-02-07,Active
805,23270,Standard,2024-12-27,2026-12-20,Active
806,42825,Basic,2023-11-27,2027-03-06,Canceled
807,14642,Standard,2024-01-19,2025-04-05,Active
808,17476,Basic,2024-08-03,,Active
809,7753,Premium,2023-04-05,2025-08-29,Active
810,11586,Standard,2023-03-05,,Active
811,26212,Basic,2022-04-10,2025-11-06,Active
812,1302,Basic,2022-12-12,,Active
813,23911,Basic,2023-04-30,2025-12-31,Active
814,46239,Standard,2024-05-13,2025-03-26,Canceled
815,19348,Basic,2023-02-14,2026-10-05,Active
816,24914,Standard,2023-02-18,,Active
817,4341,Standard,2023-10-06,2025-12-06,Active
818,31067,Premium,2022-08-03,2025-08-14,Canceled
819,31774,Basic,2024-11-19,2027-01-16,Active
820,16243,Premium,2024-09-10,2026-01-01,Canceled
821,42173,Basic,2023-12-26,2026-11-09,Active
822,6299,Standard,2025-03-07,2025-06-24,Active
823,28858,Basic,2022-08-12,2026-06-04,Canceled
824,15752,Standard,2023-06-09,,Active
825,19017,Basic,2024-09-10,,Active
826,22636,Standard,2022-06-20,,Active
827,21569,Basic,2022-11-28,2025-03-12,Active
828,23347,Standard,2022-12-05,2025-07-24,Active
829,18381,Standard,2022-04-19,2027-01-19,Active
830,23390,Basic,2023-11-22,2025-04-15,Canceled
831,24158,Basic,2024-12-05,2026-10-13,Active
832,2775,Standard,2024-05-30,2026-10-18,Canceled
833,45381,Standard,2022-07-22,,Active
834,16040,Basic,2023-01-26,2026-01-19,Active
835,13088,Standard,2022-08-27,,Active
836,200,Premium,2023-07-02,2025-05-14,Canceled
837,17936,Basic,2022-07-09,2027-01-16,Active
838,30538,Premium,2024-12-22,2026-02-20,Active
839,35067,Standard,2023-02-12,,Canceled
840,513,Basic,2024-04-09,,Canceled
841,40188,Basic,2025-01-06,2026-05-02,Active
842,21728,Premium,2024-03-08,2026-12-10,Active
843,27414,Basic,2022-10-09,,Active
844,20212,Basic,2022-10-31,2025-07-28,Active
845,11412,Basic,2024-07-28,,Active
846,36171,Standard,2022-08-10,2026-01-07,Canceled
847,25238,Basic,2024-01-10,2025-11-11,Active
848,23811,Standard,2023-06-22,,Active
849,9250,Premium,2023-02-22,2025-05-31,Active
850,36201,Basic,2024-08-23,2026-09-03,Canceled
851,22909,Basic,2024-08-20,2026-12-30,Active
852,23955,Premium,2025-02-06,2026-05-30,Active
853,15776,Premium,2022-09-19,2026-02-07,Active
854,19306,Premium,2023-05-24,,Canceled
855,8114,Basic,2024-11-19,,Active
856,26760,Premium,2023-08-19,2027-02-15,Canceled
857,36060,Standard,2023-06-02,,Active
858,28934,Premium,2023-12-11,2026-05-01,Active
859,34367,Basic,2023-09-09,,Active
860,43145,Basic,2024-10-14,,Canceled
861,14979,Basic,2023-02-24,,Active
862,26720,Basic,2023-11-06,2025-06-06,Active
863,22231,Standard,2023-04-14,2026-01-03,Canceled
864,41219,Standard,2025-01-04,2027-02-27,Active
865,11012,Basic,2022-07-27,2026-07-07,Active
866,28680,Basic,2022-04-03,2025-05-08,Active
867,3653,Standard,2023-03-31,2025-06-22,Canceled
868,19886,Basic,2023-05-20,2026-01-30,Active
869,19054,Premium,2023-05-01,2025-05-14,Canceled
870,46089,Basic,2023-02-02,2026-04-22,Canceled
871,26755,Standard,2023-06-04,2026-12-18,Active
872,39349,Basic,2022-09-29,2025-08-18,Active
873,9248,Standard,2024-08-28,2025-08-31,Canceled
874,1949,Basic,2024-05-13,2025-03-10,Active
875,19856,Basic,2024-09-26,2025-11-04,Active
876,43869,Standard,2022-10-29,,Active
877,28630,Premium,2022-12-12,2026-05-03,Active
878,32278,Basic,2024-11-11,2026-09-19,Active
879,14348,Standard,2024-01-02,2027-02-15,Active
880,15276,Basic,2023-11-26,2025-03-20,Active
881,23127,Standard,2022-07-30,2025-04-13,Active
882,31789,Standard,2023-07-11,2026-06-20,Canceled
883,5201,Standard,2022-04-15,,Active
884,1449,Basic,2023-08-01,2026-10-11,Canceled
885,28255,Premium,2022-05-11,2025-09-14,Active
886,9715,Basic,2022-05-15,2026-01-08,Active
887,8142,Basic,2022-06-10,2025-07-10,Canceled
888,5731,Standard,2022-06-08,2026-05-07,Active
889,20234,Basic,2023-03-10,2027-01-21,Active
890,8747,Standard,2022-04-06,2026-07-09,Active
891,2859,Basic,2023-07-07,,Canceled
892,5193,Standard,2023-11-27,2026-09-01,Active
893,37703,Basic,2024-01-09,2025-12-23,Active
894,26884,Basic,2023-02-13,2026-10-20,Active
895,40427,Standard,2023-01-06,2026-03-11,Active
896,41709,Premium,2022-05-09,2026-08-03,Active
897,28283,Premium,2023-11-09,2025-12-31,Active
898,22776,Basic,2022-12-23,2026-05-07,Active
899,22206,Basic,2025-01-23,,Canceled
900,42202,Basic,2022-12-14,,Active
901,26080,Premium,2024-08-24,2026-09-25,Canceled
902,8143,Standard,2022-08-28,,Active
903,21894,Premium,2023-01-04,2026-02-11,Active
904,26207,Standard,2024-12-23,,Canceled
905,18664,Basic,2023-07-19,,Active
906,28231,Basic,2024-01-05,2025-07-08,Active
907,29337,Basic,2023-09-19,2027-01-16,Active
908,29456,Standard,2024-05-17,2027-02-23,Active
909,10583,Basic,2024-03-08,2026-07-06,Active
910,11572,Premium,2024-08-01,2026-03-24,Active
911,40497,Basic,2023-04-06,2026-02-06,Active
912,7514,Basic,2024-01-12,2027-02-22,Canceled
913,17024,Standard,2024-02-27,2026-02-28,Active
914,587,Premium,2024-05-23,,Active
915,39467,Standard,2024-04-18,,Active
916,45560,Standard,2024-07-07,2025-06-17,Active
917,49419,Standard,2024-05-02,,Active
918,2339,Standard,2023-12-23,2025-03-22,Active
919,23223,Premium,2024-12-03,,Active
920,38606,Standard,2023-01-24,2025-11-11,Active
921,26092,Basic,2024-02-04,,Canceled
922,19536,Premium,2022-07-17,2025-03-20,Active
923,2628,Standard,2024-04-10,,Active
924,37498,Premium,2024-11-26,2025-09-17,Canceled
925,49480,Standard,2024-02-03,2026-02-19,Active
926,31351,Premium,2025-02-18,2026-01-30,Active
927,2643,Standard,2025-03-03,2026-03-08,Active
928,18752,Basic,2024-01-09,,Active
929,10978,Premium,2022-03-26,2026-05-02,Canceled
930,5684,Standard,2024-07-12,2026-10-04,Active
931,43735,Premium,2023-10-18,,Canceled
932,13245,Premium,2023-12-10,2026-10-10,Canceled
933,48938,Basic,2023-11-12,,Active
934,24351,Basic,2023-09-12,,Active
935,27883,Basic,2023-02-27,2026-01-21,Canceled
936,13486,Basic,2022-12-11,2026-01-01,Canceled
937,32894,Basic,2022-12-09,2026-02-03,Active
938,18985,Standard,2024-03-29,2025-07-07,Active
939,14133,Basic,2022-11-18,2026-12-13,Canceled
940,25977,Premium,2022-09-02,2026-11-09,Canceled
941,12364,Basic,2023-10-05,,Active
942,8306,Basic,2022-11-18,2025-12-25,Active
943,38322,Basic,2022-04-01,,Active
944,788,Premium,2025-02-14,,Canceled
945,48975,Standard,2023-10-17,2027-01-19,Active
946,34168,Basic,2024-01-03,2025-10-18,Active
947,25813,Basic,2022-10-01,2025-11-19,Canceled
948,13311,Basic,2025-02-09,2026-01-29,Active
949,45725,Standard,2023-03-27,2025-04-14,Canceled
950,540,Basic,2024-04-10,2026-09-26,Active
951,48776,Premium,2023-09-22,2025-06-12,Active
952,23854,Basic,2022-07-12,2026-05-29,Active
953,11820,Premium,2022-03-21,2027-01-09,Active
954,37808,Standard,2022-12-08,2025-08-17,Canceled
955,42233,Standard,2023-08-25,,Active
956,31778,Basic,2024-02-10,,Canceled
957,24308,Basic,2022-09-18,2026-01-16,Canceled
958,6578,Standard,2024-03-30,,Canceled
959,48994,Basic,2023-10-27,,Canceled
960,42574,Premium,2023-12-24,,Canceled
961,22321,Basic,2022-11-14,2026-05-03,Active
962,25208,Basic,2022-04-14,2026-06-13,Active
963,13725,Basic,2024-10-23,2025-03-28,Active
964,36186,Basic,2023-06-05,2026-04-24,Active
965,35680,Standard,2024-06-12,,Active
966,40236,Basic,2024-12-08,2025-05-03,Active
967,12779,Premium,2023-09-13,2026-02-12,Canceled
968,32485,Standard,2023-06-15,,Canceled
969,43579,Premium,2022-04-23,2026-06-04,Active
970,29694,Basic,2023-07-10,2026-05-02,Canceled
971,8833,Basic,2023-11-09,2025-04-22,Active
972,24545,Standard,2024-12-04,2025-06-16,Active
973,29741,Basic,2024-08-21,2025-05-03,Active
974,23189,Basic,2024-04-28,2026-04-12,Active
975,25909,Basic,2022-09-05,2026-02-06,Canceled
976,13444,Basic,2024-04-30,,Canceled
977,1525,Premium,2023-04-06,,Canceled
978,23411,Standard,2023-11-09,,Active
979,21608,Standard,2023-11-13,2025-05-14,Active
980,32845,Premium,2022-09-23,2025-05-22,Canceled
981,45120,Basic,2023-12-05,2025-06-29,Active
982,25198,Standard,2022-05-06,2025-04-05,Active
983,31486,Basic,2024-07-09,2025-03-11,Canceled
984,1315,Basic,2024-01-30,2026-01-01,Canceled
985,30987,Basic,2025-01-04,,Active
986,41432,Basic,2025-01-06,2026-04-18,Canceled
987,25123,Basic,2023-09-10,2027-02-11,Active
988,42765,Basic,2024-05-26,2026-08-02,Active
989,3117,Premium,2024-02-22,2027-01-06,Canceled
990,48262,Basic,2024-08-22,2026-08-16,Canceled
991,37474,Basic,2024-10-30,2025-03-29,Active
992,37821,Basic,2025-02-06,2026-02-17,Canceled
993,31035,Premium,2023-09-06,2026-12-05,Canceled
994,23819,Premium,2024-12-23,,Active
995,18830,Premium,2024-12-31,,Active
996,41782,Basic,2023-07-17,2025-08-28,Canceled
997,44493,Basic,2023-05-28,,Canceled
998,46688,Basic,2024-11-27,2026-07-10,Active
999,18271,Basic,2022-11-22,2026-01-08,Canceled
1000,20030,Standard,2024-01-13,,Active
1001,43491,Standard,2024-08-20,2025-05-30,Active
1002,21103,Basic,2023-05-31,2025-08-14,Active
1003,1604,Standard,2022-03-28,2026-01-08,Active
1004,28820,Standard,2022-07-25,,Canceled
1005,14340,Basic,2023-10-16,2025-09-28,Active
1006,40585,Basic,2024-12-24,2026-04-18,Active
1007,19738,Standard,2024-08-08,2025-10-22,Active
